0,244,1279,246,112,2,70,
0,246,1279,248,110,2,72,
0,248,1279,250,108,2,74,
0,250,1279,252,106,2,76,
0,252,1279,254,104,2,78,
0,254,1279,256,102,2,80,
0,256,1279,258,100,2,82,
0,258,1279,260,98,2,84,
0,260,1279,262,96,2,86,
0,262,1279,264,94,2,88,
0,264,1279,266,92,2,90,
0,266,1279,268,90,2,92,
0,268,1279,270,88,2,94,
0,270,1279,272,86,2,96,
0,272,1279,274,84,2,98,
0,274,1279,276,82,2,100,
0,276,1279,278,80,2,102,
0,278,1279,280,78,2,104,
0,280,1279,282,76,2,106,
0,282,1279,284,74,2,108,
0,284,1279,286,72,2,110,
0,286,1279,288,70,2,112,
0,288,1279,290,68,2,114,
0,290,1279,292,66,2,116,
0,292,1279,294,64,2,118,
0,294,1279,296,62,2,120,
0,296,1279,298,60,2,122,
0,298,1279,300,58,2,124,
0,300,1279,302,56,2,126,
0,302,1279,304,54,2,128,
0,304,1279,306,52,2,130,
0,306,1279,308,50,2,132,
0,308,1279,310,48,2,134,
0,310,1279,312,46,2,136,
0,312,1279,314,44,2,138,
0,314,1279,316,42,2,140,
0,316,1279,318,40,2,142,
0,318,1279,320,38,2,144,
0,320,1279,322,36,2,146,
0,322,1279,324,34,2,148,
0,324,1279,326,32,2,150,
0,326,1279,328,30,2,152,
0,328,1279,330,28,2,154,
0,330,1279,332,26,2,156,
0,332,1279,334,24,2,158,
0,334,1279,336,22,2,160,
0,336,1279,338,20,2,162,
0,338,1279,340,18,2,164,
0,340,1279,342,16,2,166,
0,342,1279,344,14,2,168,
0,344,1279,346,12,2,170,
0,346,1279,348,10,2,172,
0,348,1279,350,8,2,174,
0,350,1279,352,6,2,176,
0,352,1279,354,4,2,178,
0,354,1279,356,2,2,180,
0,356,1279,358,0,2,182,
0,358,1279,360,0,4,180,
0,360,1279,362,0,6,178,
0,362,1279,364,0,8,176,
0,364,1279,366,0,10,174,
0,366,1279,368,0,12,172,
0,368,1279,370,0,14,170,
0,370,1279,372,0,16,168,
0,372,1279,374,0,18,166,
0,374,1279,376,0,20,164,
0,376,1279,378,0,22,162,
0,378,1279,380,0,24,160,
0,380,1279,382,0,26,158,
0,382,1279,384,0,28,156,
0,384,1279,386,0,30,154,
0,386,1279,388,0,32,152,
0,388,1279,390,0,34,150,
0,390,1279,392,0,36,148,
0,392,1279,394,0,38,146,
0,394,1279,396,0,40,144,
0,396,1279,398,0,42,142,
0,398,1279,400,0,44,140,
0,400,1279,402,0,46,138,
0,402,1279,404,0,48,136,
0,404,1279,406,0,50,134,
0,406,1279,408,0,52,132,
0,408,1279,410,0,54,130,
0,410,1279,412,0,56,128,
0,412,1279,414,0,58,126,
0,414,1279,416,0,60,124,
0,416,1279,418,0,62,122,
0,418,1279,420,0,64,120,
0,420,1279,422,0,66,118,
0,422,1279,424,0,68,116,
0,424,1279,426,0,70,114,
0,426,1279,428,0,72,112,
0,428,1279,430,0,74,110,
0,430,1279,432,0,76,108,
0,432,1279,434,0,78,106,
0,434,1279,436,0,80,104,
0,436,1279,438,0,82,102,
0,438,1279,440,0,84,100,
0,440,1279,442,0,86,98,
0,442,1279,444,0,88,96,
0,444,1279,446,0,90,94,
0,446,1279,448,0,92,92,
0,448,1279,450,0,94,90,
0,450,1279,452,0,96,88,
0,452,1279,454,0,98,86,
0,454,1279,456,0,100,84,
0,456,1279,458,0,102,82,
0,458,1279,460,0,104,80,
0,460,1279,462,0,106,78,
0,462,1279,464,0,108,76,
0,464,1279,466,0,110,74,
0,466,1279,468,0,112,72,
0,468,1279,470,0,114,70,
0,470,1279,472,0,116,68,
0,472,1279,474,0,118,66,
0,474,1279,476,0,120,64,
0,476,1279,478,0,122,62,
0,478,1279,480,0,124,60,
0,480,1279,482,0,126,58,
0,482,1279,484,0,128,56,
0,484,1279,486,0,130,54,
0,486,1279,488,0,132,52,
0,488,1279,490,0,134,50,
0,490,1279,492,0,136,48,
0,492,1279,494,0,138,46,
0,494,1279,496,0,140,44,
0,496,1279,498,0,142,42,
0,498,1279,500,0,144,40,
0,500,1279,502,0,146,38,
0,502,1279,504,0,148,36,
0,504,1279,506,0,150,34,
0,506,1279,508,0,152,32,
0,508,1279,510,0,154,30,
0,510,1279,512,0,156,28,
0,512,1279,514,0,158,26,
0,514,1279,516,0,160,24,
0,516,1279,518,0,162,22,
0,518,1279,520,0,164,20,
0,520,1279,522,0,166,18,
0,522,1279,524,0,168,16,
0,524,1279,526,0,170,14,
0,526,1279,528,0,172,12,
0,528,1279,530,0,174,10,
0,530,1279,532,0,176,8,
0,532,1279,534,0,178,6,
0,534,1279,536,0,180,4,
0,536,1279,538,0,182,2,
0,538,1279,540,0,180,2,
0,540,1279,542,0,178,2,
0,542,1279,544,0,176,2,
0,544,1279,546,0,174,2,
0,546,1279,548,0,172,2,
0,548,1279,550,0,170,2,
0,550,1279,552,0,168,2,
0,552,1279,554,0,166,2,
0,554,1279,556,0,164,2,
0,556,1279,558,0,162,2,
0,558,1279,560,0,160,2,
0,560,1279,562,0,158,2,
0,562,1279,564,0,156,2,
0,564,1279,566,0,154,2,
0,566,1279,568,0,152,2,
0,568,1279,570,0,150,2,
0,570,1279,572,0,148,2,
0,572,1279,574,0,146,2,
0,574,1279,576,0,144,2,
0,576,1279,578,0,142,2,
0,578,1279,580,0,140,2,
0,580,1279,582,0,138,2,
0,582,1279,584,0,136,2,
0,584,1279,586,0,134,2,
0,586,1279,588,0,132,2,
0,588,1279,590,0,130,2,
0,590,1279,592,0,128,2,
0,592,1279,594,0,126,2,
0,594,1279,596,0,124,2,
0,596,1279,598,0,122,2,
0,598,1279,600,0,120,2,
0,600,1279,602,0,118,2,
0,602,1279,604,0,116,2,
0,604,1279,606,0,114,2,
0,606,1279,608,0,112,2,
0,608,1279,610,0,110,2,
0,610,1279,612,0,108,2,
0,612,1279,614,0,106,2,
0,614,1279,616,0,104,2,
0,616,1279,618,0,102,2,
0,618,1279,620,0,100,2,
0,620,1279,622,0,98,2,
0,622,1279,624,0,96,2,
0,624,1279,626,0,94,2,
0,626,1279,628,0,92,2,
0,628,1279,630,0,90,2,
0,630,1279,632,0,88,2,
0,632,1279,634,0,86,2,
0,634,1279,636,0,84,2,
0,636,1279,638,0,82,2,
0,638,1279,640,0,80,2,
0,640,1279,642,0,78,2,
0,642,1279,644,0,76,2,
0,644,1279,646,0,74,2,
0,646,1279,648,0,72,2,
0,648,1279,650,0,70,2,
0,650,1279,652,0,68,2,
0,652,1279,654,0,66,2,
0,654,1279,656,0,64,2,
0,656,1279,658,0,62,2,
0,658,1279,660,0,60,2,
0,660,1279,662,0,58,2,
0,662,1279,664,0,56,2,
0,664,1279,666,0,54,2,
0,666,1279,668,0,52,2,
0,668,1279,670,0,50,2,
0,670,1279,672,0,48,2,
0,672,1279,674,0,46,2,
0,674,1279,676,0,44,2,
0,676,1279,678,0,42,2,
0,678,1279,680,0,40,2,
0,680,1279,682,0,38,2,
0,682,1279,684,0,36,2,
0,684,1279,686,0,34,2,
0,686,1279,688,0,32,2,
0,688,1279,690,0,30,2,
0,690,1279,692,0,28,2,
0,692,1279,694,0,26,2,
0,694,1279,696,0,24,2,
0,696,1279,698,0,22,2,
0,698,1279,700,0,20,2,
0,700,1279,702,0,18,2,
0,702,1279,704,0,16,2,
0,704,1279,706,0,14,2,
0,706,1279,708,0,12,2,
0,708,1279,710,0,10,2,
0,710,1279,712,0,8,2,
0,712,1279,714,0,6,2,
0,714,1279,716,0,4,2,
0,716,1279,718,0,2,2,
0,718,1279,720,0,0,2,
